TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,Control Panel Actual Angle,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Control Panel Desired Angle,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,deg,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,deg,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,A,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
743.927179,0.0,,,3.033205220240318,,0.0,,-0.0,-1.0,-0.0,359.61019551703106,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.050807952880859375,1.0,0.0,0.0,0.0,,0.6140054544642879,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9094271456188,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.878016703481231,,,0.0,0.0,-0.14424760678047685,1.0,,,,0.0,,-11.436891179721014,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
743.944826,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019901000000004387,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.251968503936922,,0.006018999999923835,
743.947256,0.0,,,357.3017892632723,,0.0,,-0.0,-1.0,-0.0,0.2950090249276197,0.0,0.0,0.0,,,,,,,0.0,,0.0,116.62268571428572,,0.0,0.0,0.0,,0.0,0.050807952880859375,1.0,0.0,0.0,0.0,,0.616762456893873,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9124966630545,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.878016703481231,,1.0,0.0,0.0,-0.1333822152451401,1.0,,,,0.0,,-11.436891179721014,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
743.95269,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020077000000014777,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.251968503936922,,0.017924999999991087,
743.967223,0.0,,,2.716089297404515,,0.0,,-0.0,-1.0,-0.0,2.765510781342715,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.050807952880859375,1.0,0.0,0.0,0.0,,0.6200677643470123,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9159520728713,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.878016703481231,,,0.0,0.0,-0.14436324113212962,1.0,,,,0.0,,-11.436891179721014,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
743.97262,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.01996699999995144,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.192913385826685,,0.0056939999999485735,
743.976619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.55,,,,,0.0,,,,,,,,,12.32233740234375,,-1.0,,,,,,,,,,,,197.0,,,,,,,,,0.41100558638572693,,0.0,,,0.0,0.0,,,,,,,,
743.987234,0.0,,,0.591249230959002,,0.0,,-0.0,-1.0,-0.0,3.7775681287847735,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.050807952880859375,1.0,0.0,0.0,0.0,,0.6205468445490306,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9253639374256,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.878016703481231,,,0.0,0.0,-0.14591570231823878,1.0,,,,0.0,,-11.436891179721014,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
743.992946,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020010999999954038,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.173228346456607,,0.005666000000019267,
744.00726,0.0,,,1.3049776550104624,,0.0,,-0.0,-1.0,-0.0,357.52931157535227,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.050807952880859375,1.0,0.0,0.0,0.0,,0.6128093729846343,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.938296972505,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.878016703481231,,,0.0,0.0,-0.15323514105348487,1.0,,,,0.0,,-11.436891179721014,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.0129669999999,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020026000000029853,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.212598425196767,,0.006416000000058375,
744.0272670000002,0.0,,,359.9110523225394,,0.0,,-0.0,-1.0,-0.0,3.4265231883431784,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.050807952880859375,1.0,0.0,0.0,0.0,,0.6146580878523303,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9477107570592,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.878016703481231,,,0.0,0.0,-0.14267648220870863,1.0,,,,0.0,,-11.436891179721014,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.032663,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020007000000077824,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.271653543307004,,0.006215999999994892,
744.047398,0.0,,,5.274857734516816,,0.0,,-0.0,-1.0,-0.0,3.5138085489049815,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.050807952880859375,1.0,0.0,0.0,0.0,,0.6145573599348645,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9537853724069,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.878016703481231,,,0.0,0.0,-0.13064572280203143,1.0,,,,0.0,,-11.436891179721014,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.059194,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020130999999992127,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.33070866141724,,0.0056939999999485735,
744.067252,0.0,,,359.23275759442083,,0.0,,-0.0,-1.0,-0.0,356.88163183774446,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0498652458190918,1.0,0.0,0.0,0.0,,0.6073432342836407,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9574773293057,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.565613020072664,,,0.0,0.0,-0.13929588194845274,1.0,,,,0.0,,-11.443907527076501,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.073006,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019854000000009364,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.33070866141724,,0.012110000000006949,
744.087242,0.0,,,1.5960755471396209,,0.0,,-0.0,-1.0,-0.0,359.2704400299844,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0498652458190918,1.0,0.0,0.0,0.0,,0.6013203132324756,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9678015593909,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.565613020072664,,,0.0,0.0,-0.1555263304963915,1.0,,,,0.0,,-11.443907527076501,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.093137,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.01998999999989337,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.311023622047163,,0.006016999999928885,
744.087242,,,,,,,,,,,,,0.0,,,,,,,,,,,116.75479642857141,,,,,,,,,,,,,,,78.9,,,,,,,,,,,,,,,,,,,,,,,,80.5870106456044,,,,,,,,67.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744.107283,0.0,,,1.0759375326816927,,0.0,,-0.0,-1.0,-0.0,4.307553891172856,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0498652458190918,1.0,0.0,0.0,0.0,,0.6021889891652245,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.981252134739,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.565613020072664,,,0.0,0.0,-0.144666761161862,1.0,,,,0.0,,-11.443907527076501,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.112757,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02004100000010567,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.251968503936926,,0.006160000000022592,
744.127395,0.0,,,359.02703778038074,,,,-0.0,,-0.0,356.5041806978853,0.0,,0.0,,,,,,,,,,,,,0.0,,,,0.0498652458190918,1.0,0.0,,0.0,,0.6048421970580418,,,,,,,,,,,,,0.0,,-0.007811769544267086,0.0,1709.9887129592935,,,,,,0.0,,,,,0.0,,,0.0,1.0,,,,6.565613020072664,,,0.0,0.0,-0.13457792620602815,1.0,,,,,,-11.443907527076501,0.0,,0.0,1.0,,,,,,,,,,,,0.0,,,,0.0,,
744.128734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.55,,,,,0.0,,,,,,,,,12.328619873046875,,-1.0,,,,,,,,,,,,323.0,,,,,,,,,0.4143816828727722,,0.0,,,0.0,0.0,,,,,,,,
744.127395,,,,,,0.0,,,-1.0,,,,,,,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,-0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,130.7665827371379,,,,,,,
744.132966,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02011199999992641,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.232283464566848,,0.0057399999999461215,
744.147213,0.0,,,0.6134476679815499,,0.0,,-0.0,-1.0,-0.0,0.8965968237349404,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0498652458190918,1.0,0.0,0.0,0.0,,0.603757421317062,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9929726164607,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.565613020072664,,,0.0,0.0,-0.1282504054690407,1.0,,,,0.0,,-11.443907527076501,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.152955,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.01981799999998657,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.232283464566848,,0.006053000000065367,
744.167227,0.0,,,1.273083902638435,,0.0,,-0.0,-1.0,-0.0,2.2636628951540074,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0498652458190918,1.0,0.0,0.0,0.0,,0.6035739235111611,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1709.9969650010153,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.565613020072664,,,0.0,0.0,-0.1433949420757752,1.0,,,,0.0,,-11.443907527076501,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.172898,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02001400000006015,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.192913385826689,,0.007605000000012296,
744.187251,0.0,,,359.9028070266808,,0.0,,-0.0,-1.0,-0.0,0.24298283960170833,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0498652458190918,1.0,0.0,0.0,0.0,,0.6040922694706763,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.0085282255695,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.565613020072664,,,0.0,0.0,-0.15179303671518138,1.0,,,,0.0,,-11.443907527076501,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.192909,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020023999999921216,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.212598425196767,,0.005947999999989406,
744.207212,0.0,,,1.0857261280213748,,0.0,,-0.0,-1.0,-0.0,0.672091363857825,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049762725830078125,1.0,0.0,0.0,0.0,,0.6069881247006045,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.0169655301236,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.521380305428492,,,0.0,0.0,-0.13177299429112613,1.0,,,,0.0,,-11.495297853798599,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.212931,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019961000000080276,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.271653543307004,,0.006031000000007225,
744.232371,0.0,,,1.3041358649599877,,0.0,,-0.0,-1.0,-0.0,0.24148650369370583,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049762725830078125,1.0,0.0,0.0,0.0,,0.6068535373098286,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.019821958353,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.521380305428492,,,0.0,0.0,-0.1287185602484831,1.0,,,,0.0,,-11.495297853798599,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.239607,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.025158999999916887,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.291338582677081,,0.006355999999982487,
744.247392,0.0,,,4.606867471624791,,0.0,,-0.0,-1.0,-0.0,359.4455448541071,0.0,0.0,0.0,,,,,,,0.0,,0.0,116.95296250000001,,0.0,0.0,0.0,,0.0,0.049762725830078125,1.0,0.0,0.0,0.0,,0.6031029237434631,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.026272977376,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.521380305428492,,1.0,0.0,0.0,-0.13938888973344854,1.0,,,,0.0,,-11.495297853798599,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.253234,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.015021000000047025,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.291338582677081,,0.007538000000067768,
744.267919,0.0,,,1.5339557577647536,,0.0,,-0.0,-1.0,-0.0,357.7645071128604,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049762725830078125,1.0,0.0,0.0,0.0,,0.5975801836929218,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.0370547071927,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.521380305428492,,,0.0,0.0,-0.14910531472589897,1.0,,,,0.0,,-11.495297853798599,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.276187,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020527000000015505,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.232283464566844,,0.0061000000000603904,
744.279219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.6,,,,,0.0,,,,,,,,,12.32233740234375,,-1.0,,,,,,,,,,,,51.0,,,,,,,,,0.40612518787384033,,0.0,,,0.0,0.0,,,,,,,,
744.28724,0.0,,,2.5161996552014596,,0.0,,-0.0,-1.0,-0.0,2.882481744096168,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049762725830078125,1.0,0.0,0.0,0.0,,0.5937311870204511,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.0478363864845,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.521380305428492,,,0.0,0.0,-0.14891823289296532,1.0,,,,0.0,,-11.495297853798599,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.292856,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019320999999990818,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.15354330708653,,0.008574999999950705,
744.307208,0.0,,,0.29136774560901646,,0.0,,-0.0,-1.0,-0.0,6.179229011021532,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049762725830078125,1.0,0.0,0.0,0.0,,0.5931397156082575,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.05757437657,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.521380305428492,,,0.0,0.0,-0.14135042944910378,1.0,,,,0.0,,-11.495297853798599,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.312647,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019967999999948916,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.251968503936924,,0.005884000000037304,
744.327169,0.0,,,0.9530160637946412,,0.0,,-0.0,-1.0,-0.0,355.75539250817224,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049762725830078125,1.0,0.0,0.0,0.0,,0.5904047755616924,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1710.0624381734685,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.521380305428492,,,0.0,0.0,-0.14829504065499322,1.0,,,,0.0,,-11.495297853798599,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
744.332819,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019961000000080276,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,0.0,9.350393700787318,,0.005733000000077482,
