TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,A,V,cmd,color,cmd,deg,cmd,RPM,state,A,A,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,bool,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,A,pct,cmd,state,deg,RPM,V,bool,pct,state,sat,RPM,bool,heightState,bool,bool,RPM,sec,pct,bool,fps,bool,deg,bool,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,in,cmd,count,bool,RPM,bool,deg,state,A,state,
0.072724651,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.724651,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.09755000000001246,,,,,,,,,,41.0,,,,,0.0,,,0.13120122253894806,,,,0.0,0.0,,,,,,2.0,
72.823931,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.25,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.09928000000000736,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07282393100000001,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.823931,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.0974250000000012,,,,,,,,,,41.0,,,,,0.0,,,0.13978873193264008,,,,0.0,0.0,,,,,,2.0,
72.923398,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.34375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,2.136295661330223E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.09946700000000419,0.0,,0.0,91.2,,0.0,0.0,,,,,0.0,,2.441480755805969E-4,,-1.0,0.0,-3.3570549931027927E-6,,,65.37658265045674,-1.0,0.0,0.0,,0.0,,,,,86.6,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.072923398,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.923398,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.09834299999999985,,,,,,,,,,44.0,,,,,0.0,,,0.13571108877658844,,,,0.0,0.0,,,,,,2.0,
73.023466,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.34375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10006799999999316,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.073023466,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.023466,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.45,,,,,,,,,,-3.357041350682266E-6,0.09879499999999553,,,,,,,,,,41.0,,,,,0.0,,,0.13543708622455597,,,,0.0,0.0,,,,,,2.0,
73.123817,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.34375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10035100000000341,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07312381700000001,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.123817,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.45,,,,,,,,,,-3.357041350682266E-6,0.10519099999999071,,,,,,,,,,41.0,,,,,0.0,,,0.12155037373304367,,,,0.0,0.0,,,,,,2.0,
73.230385,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.34375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10656799999999578,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.073230385,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.230385,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.45,,,,,,,,,,-3.357041350682266E-6,0.09853499999999826,,,,,,,,,,41.0,,,,,0.0,,,0.1353408396244049,,,,0.0,0.0,,,,,,2.0,
73.33029,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.34375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.0999050000000068,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07333029,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.33029,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.10407199999998795,,,,,,,,,,41.0,,,,,85.34375,,,0.132406547665596,,,,0.0,0.0,,,,,,2.0,
73.449319,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.6324307875,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.11902899999999761,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.073449319,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.449319,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.10602599999999995,,,,,,,,,,41.0,,,,,85.34375,,,0.13367290794849396,,,,0.0,0.0,,,,,,2.0,
73.556816,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10749699999999507,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.073556816,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.556816,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.09886600000000101,,,,,,,,,,41.0,,,,,85.34375,,,0.1386902779340744,,,,0.0,0.0,,,,,,2.0,
73.657451,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.34375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10063499999999692,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.073657451,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.657451,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.09698500000000365,,,,,,,,,,41.0,,,,,85.34375,,,0.13233821094036102,,,,0.0,0.0,,,,,,2.0,
73.756088,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.09863700000001074,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07375608800000001,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.756088,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.09681999999999391,,,,,,,,,,41.0,,,,,85.34375,,,0.13856874406337738,,,,0.0,0.0,,,,,,2.0,
73.855151,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.09906300000000101,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07385515100000001,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.855151,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.0986859999999865,,,,,,,,,,41.0,,,,,85.34375,,,0.13028335571289062,,,,0.0,0.0,,,,,,2.0,
73.95568,,,,,,,,,-1.0,,,,,,,7.40625,,,,,,,,,,132.6324307875,,,,-1.0,,0.0,,0.0,,,,,0.10052899999999454,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-1.0,0.0,,0.0,-1.0,,0.0,,,,-1.0,,,0.0,0.0,,,,,,,,,,,,,
73.855151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,,,,,,,,,,,,,,,,,60.99763651934443,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.95568,,0.0,0.0,,,91.1875,,,,,0.0,0.25,,,90.0625,,0.0,,0.0,,,0.0,,91.1875,,,0.0,91.1875,1.2207403779029846E-4,,0.0,,,,0.25,0.0,,,,0.0,,,,,0.0,,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,,0.0,,0.0,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07395568,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
73.95568,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.09995800000000088,,,,,,,,,,41.0,,,,,85.34375,,,0.1355677992105484,,,,0.0,0.0,,,,,,2.0,
74.056957,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10127699999999606,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07405695699999999,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
74.056957,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.10431100000000981,,,,,,,,,,41.0,,,,,85.34375,,,0.13959695398807526,,,,0.0,0.0,,,,,,2.0,
74.163047,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.1060900000000089,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07416304700000001,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
74.163047,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.09991499999999576,,,,,,,,,,41.0,,,,,85.34375,,,0.13110969960689545,,,,0.0,0.0,,,,,,2.0,
74.264444,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10139699999999152,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.074264444,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
74.264444,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.10161100000000545,,,,,,,,,,41.0,,,,,85.34375,,,0.13598181307315826,,,,0.0,0.0,,,,,,2.0,
74.367851,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10340700000000425,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.074367851,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
74.367851,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.09834800000000143,,,,,,,,,,41.0,,,,,85.34375,,,0.14058594405651093,,,,0.0,0.0,,,,,,2.0,
74.485847,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.3125,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.001037629321217537,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.1179960000000051,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0010681478306651115,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07448584700000001,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
74.485847,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.09872499999998752,,,,,,,,,,12.0,,,,,85.34375,,,0.13119138777256012,,,,0.0,0.0,,,,,,2.0,
74.586305,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.3125,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,0.0014954069629311562,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10045799999998906,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0015259254723787308,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07458630499999999,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
74.586305,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.34375,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.10294400000000792,,,,,,,,,,69.0,,,,,85.34375,,,0.13311506807804108,,,,0.0,0.0,,,,,,2.0,
74.691183,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.3125,0.0,,0.0,,,0.0,,91.1875,,132.4493253375,0.0,91.1875,0.001037629321217537,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10487799999999936,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0010681478306651115,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.074691183,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
